LR:0.001, DF : 0, TU : [1, 2],DRT: 0.2
[Epoch 0074/1000]	Epsilon:0.4635	#Expl.:3759/7969	#Buy:3802	#Sell:1873	#Hold:2294	#Stocks:4251	PV:\197,980,994	POS:88	NEG:68	Loss:  0.000000
[Epoch 0075/1000]	Epsilon:0.4630	#Expl.:3779/7969	#Buy:3771	#Sell:1912	#Hold:2286	#Stocks:4181	PV:\194,654,884	POS:89	NEG:62	Loss:  0.000000
[Epoch 0076/1000]	Epsilon:0.4625	#Expl.:3635/7969	#Buy:3776	#Sell:1884	#Hold:2309	#Stocks:4232	PV:\197,028,949	POS:91	NEG:61	Loss:  0.000000
[Epoch 0077/1000]	Epsilon:0.4620	#Expl.:3607/7969	#Buy:3830	#Sell:1758	#Hold:2381	#Stocks:4454	PV:\207,381,696	POS:92	NEG:60	Loss:  0.000000
[Epoch 0078/1000]	Epsilon:0.4615	#Expl.:3669/7969	#Buy:3819	#Sell:1797	#Hold:2353	#Stocks:4380	PV:\203,924,035	POS:90	NEG:66	Loss:  0.000000
[Epoch 0079/1000]	Epsilon:0.4610	#Expl.:3669/7969	#Buy:3814	#Sell:1796	#Hold:2359	#Stocks:4348	PV:\202,414,562	POS:90	NEG:62	Loss:  0.000000
[Epoch 0080/1000]	Epsilon:0.4605	#Expl.:3696/7969	#Buy:3744	#Sell:1952	#Hold:2273	#Stocks:4123	PV:\191,946,094	POS:88	NEG:64	Loss:  0.000000
[Epoch 0081/1000]	Epsilon:0.4600	#Expl.:3638/7969	#Buy:3766	#Sell:1791	#Hold:2412	#Stocks:4298	PV:\200,103,421	POS:86	NEG:69	Loss:  0.000000
[Epoch 0082/1000]	Epsilon:0.4595	#Expl.:3738/7969	#Buy:3809	#Sell:1811	#Hold:2349	#Stocks:4283	PV:\199,419,351	POS:88	NEG:71	Loss:  0.000000
[Epoch 0083/1000]	Epsilon:0.4590	#Expl.:3732/7969	#Buy:3831	#Sell:1837	#Hold:2301	#Stocks:4306	PV:\200,447,052	POS:91	NEG:65	Loss:  0.000000
